address,area,direction,floornumber,furniture,numBath,numBed,numFloor,price,price_m2,type,type_detail,url
"Số 105, Số 105 Đường Chu Văn An, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",60.0,Đông Bắc,,Nội thất đầy đủ,2,2,1,1.675,0.02792,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89320717.htm
"số 7, Đường Đại lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",57.0,,,,1,2,1,1.88,0.03298,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89655889.htm
"Đường Quốc lộ 1A, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",70.0,Tây,,,2,2,1,2.0,0.02857,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89655919.htm
"Đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",70.0,,,Nội thất đầy đủ,2,2,1,0.01333,190.471 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89656201.htm
"Đường Cầu Bươu, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",69.5,Đông Nam,,Hoàn thiện cơ bản,1,2,1,1.3,0.01884,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89656235.htm
"Số 69, Số 69 Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",72.0,,,,2,2,1,2.8,0.03889,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89656324.htm
"Đường Chùa Bộc, Phường Trung Tự, Quận Đống Đa, Hà Nội",35.0,,,,1,1,1,0.6,0.01714,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88164395.htm
"CT4 THE PRIDE, Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",103.0,,20,Nội thất đầy đủ,3,3,1,0.02,194.174 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89656712.htm
"Đường Lê Văn Lương, Phường La Khê, Quận Hà Đông, Hà Nội",74.14,Tây Bắc,10,Nội thất đầy đủ,2,2,1,1.65,0.0223,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89656758.htm
"Khu nhà ở Bộ tư lệnh Thủ Đô, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",70.0,Đông Nam,,Hoàn thiện cơ bản,2,2,1,1.25,0.01786,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89657126.htm
,115.0,Tây Nam,7,Nội thất đầy đủ,2,3,1,2.85,0.02478,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89657157.htm
"Đường Trung Kính, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",110.0,,,,,3,1,3.1,0.02818,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89657200.htm
"Lô CT-21B, Lô CT-21B Khu đô thị mới Việt Hưng, Phường Giang Biên, Quận Long Biên, Hà Nội",63.0,Tây Bắc,,Nội thất cao cấp,2,2,1,2.0,0.03175,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89657341.htm
"Đường Khương Thượng, Phường Trung Liệt, Quận Đống Đa, Hà Nội",125.0,Nam,15,Hoàn thiện cơ bản,2,2,1,0.041,328.000 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89658168.htm
"Nam trung yên, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",68.0,,,,,2,1,1.8,0.02647,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89658170.htm
"26, 26 Đường Liễu Giai, Phường Cống Vị, Quận Ba Đình, Hà Nội",70.0,Bắc,,,2,2,1,3.4,0.04857,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/89658196.htm
"Đường Phúc La, Phường Phúc La, Quận Hà Đông, Hà Nội",58.0,,,,,2,1,1.72,0.02966,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89658244.htm
"Số 69, Số 69 Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",72.0,,,Nội thất đầy đủ,2,2,1,2.8,0.03889,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89658343.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",60.0,,,Nội thất cao cấp,1,1,1,0.35,0.00583,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/89357351.htm
"71, 71 Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",127.0,,15,Nội thất đầy đủ,2,4,1,3.9,0.03071,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89658582.htm
"nghĩa tân, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",60.0,,,,,2,1,1.4,0.02333,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89659082.htm
"Số 105, Số 105 Đường Chu Văn An, Phường Yết Kiêu, Quận Hà Đông, Hà Nội",61.0,Đông Bắc,,Nội thất đầy đủ,2,2,1,1.65,0.02705,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89659263.htm
"Đường Khâm Thiên, Phường Phương Liên, Quận Đống Đa, Hà Nội",30.0,,,,1,1,1,0.63,0.021,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89659327.htm
"xã đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",29.0,,,,1,1,1,0.63,0.02172,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89659705.htm
"Đường Cổ Điển A, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",64.0,Đông Bắc,23,Nội thất đầy đủ,2,2,1,1.57,0.02453,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89435384.htm
"Đường Trường Sa, Xã Đông Hội, Huyện Đông Anh, Hà Nội",81.2,,,,2,3,1,1.63,0.02012,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-dong-anh/mua-ban-can-ho-chung-cu/88422400.htm
"Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",66.0,Tây Bắc,7,,2,2,1,1.25,0.01894,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89659971.htm
"Đường Nguyễn Cao Luyện, Phường Long Biên, Quận Long Biên, Hà Nội",89.0,Đông Nam,2,Nội thất đầy đủ,2,3,1,1.628,0.01829,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89624877.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",75.6,Tây Bắc,29,Nội thất cao cấp,2,3,1,3.17,0.04227,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89660360.htm
"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",50.0,,,,1,2,1,1.15,0.023,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89532555.htm
"Bùi Thiện Ngộ, Phường Giang Biên, Quận Long Biên, Hà Nội",103.0,Tây Bắc,,Nội thất cao cấp,2,3,1,3.289,0.03193,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88492448.htm
"Đường Chợ Khâm Thiên, Phường Phương Liên, Quận Đống Đa, Hà Nội",29.0,Nam,,Nội thất đầy đủ,1,2,1,0.6,0.02069,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/86438493.htm
"Đường Trần Hưng Đạo, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",17.0,,,,,1,1,1.6,0.09412,Căn hộ/Chung cư,Tập thể,https://nha.chotot.com/ha-noi/quan-hoan-kiem/mua-ban-can-ho-chung-cu/89636667.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",74.0,,,Nội thất cao cấp,2,2,1,3.3,0.04459,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/89664153.htm
"689 lạc long quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",170.0,,,,2,3,1,4.8,0.02824,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-can-ho-chung-cu/89664324.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",65.0,,19,Nội thất đầy đủ,2,2,1,1.369,0.02106,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89664381.htm
"Đường Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",50.0,,,Nội thất đầy đủ,1,2,1,0.95,0.019,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89327519.htm
"Đường Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",50.0,,,Nội thất cao cấp,1,1,1,0.5,0.01,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88475948.htm
"Đường Nguyễn Xiển, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",95.0,,11,,2,3,1,3.1,0.03263,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89664582.htm
"Đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",70.0,Tây Bắc,,Nội thất đầy đủ,2,2,1,1.3,0.01857,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89665101.htm
"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",54.0,Đông Bắc,,,2,2,1,1.3,0.02407,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89665117.htm
"Lô đất CT-08C Khu đô thị Việt Hưng, Giang Biên, Quận Long Biên, Hà Nội, Phường Giang Biên, Quận Long Biên, Hà Nội",66.0,Tây Bắc,,Nội thất cao cấp,2,2,1,1.8,0.02727,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89665308.htm
"ngõ 20, Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",35.0,Đông,,Hoàn thiện cơ bản,1,1,1,0.8,0.02286,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/88595933.htm
"17 Ngõ Núi Trúc, Đường Núi Trúc, Phường Kim Mã, Quận Ba Đình, Hà Nội",69.0,Đông Nam,,Nội thất đầy đủ,2,2,1,2.8,0.04058,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/89665467.htm
"Đường Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",50.0,Đông Bắc,6,Nội thất đầy đủ,1,2,1,0.5,0.01,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89326094.htm
"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",85.8,Tây Bắc,,Nội thất cao cấp,2,2,1,3.3,0.03882,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89665857.htm
"Đường Trần Cung, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",40.0,Nam,3,Hoàn thiện cơ bản,1,1,1,0.75,0.01875,Căn hộ/Chung cư,Tập thể,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/88459866.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",64.0,Đông Nam,,,2,2,1,2.3,0.03594,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89667249.htm
"Đường Hoàng Hoa Thám, Phường Đội Cấn, Quận Ba Đình, Hà Nội",50.0,,,Nội thất đầy đủ,1,2,1,0.5,0.01,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/89126052.htm
"GS2, Đường Láng Hòa Lạc, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",43.0,Đông Nam,33,Nội thất cao cấp,1,2,1,1.65,0.03837,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89667464.htm
"HH3.2, Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",67.0,Tây,19,Nội thất cao cấp,2,2,1,1.9,0.02836,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89667702.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",42.0,Tây Bắc,,Nội thất cao cấp,1,2,1,0.71,0.0169,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89667751.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",59.0,Đông Nam,,Nội thất cao cấp,2,2,1,1.13,0.01915,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89667750.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",65.0,Tây Nam,,Nội thất đầy đủ,2,2,1,1.21,0.01862,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89667754.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",82.0,Đông Bắc,,Nội thất cao cấp,2,3,1,1.55,0.0189,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89667755.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",45.0,Đông Bắc,,Nội thất đầy đủ,1,1,1,0.81,0.018,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89667753.htm
"Đường Giáp Nhất, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",50.0,,,Nội thất đầy đủ,1,1,1,0.5,0.01,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/88660904.htm
"Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội",57.0,Tây Bắc,3,Hoàn thiện cơ bản,1,2,1,1.7,0.02982,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89668015.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",32.0,Tây,,,1,1,1,1.33,0.04156,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89668774.htm
"Đường Phương Mai, Phường Kim Liên, Quận Đống Đa, Hà Nội",60.0,Đông Bắc,7,Nội thất đầy đủ,1,2,1,1.19,0.01983,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88280012.htm
"Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",90.0,,,,2,3,1,2.3,0.02556,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89670780.htm
"Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội, Phường Sài Đồng, Quận Long Biên, Hà Nội",97.0,,,Hoàn thiện cơ bản,2,3,1,3.1,0.03196,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89670888.htm
"yên lãng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",45.0,Tây Bắc,5,Hoàn thiện cơ bản,1,1,1,0.95,0.02111,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89637455.htm
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",45.0,Tây,,Nội thất đầy đủ,1,2,1,0.63,0.014,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89046616.htm
"Đường Giáp Nhất, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",50.0,Đông Nam,6,Nội thất đầy đủ,2,2,1,0.5,0.01,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89671869.htm
"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",75.0,,,,2,2,1,1.3,0.01733,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89671890.htm
"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",45.0,Tây Bắc,,Nội thất đầy đủ,1,2,1,0.65,0.01444,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-can-ho-chung-cu/88460291.htm
"Đường Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",52.0,Đông,,Nội thất đầy đủ,2,2,1,0.5,0.00962,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89672030.htm
"Đường Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",45.0,Đông Nam,,Nội thất đầy đủ,1,2,1,0.635,0.01411,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/88495167.htm
"Đường Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",78.0,,16,Nội thất cao cấp,2,2,1,2.8,0.0359,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89673580.htm
"29, Đường Phạm Văn Bạch, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",96.0,Tây Bắc,21,Nội thất cao cấp,2,3,1,4.43,0.04615,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89673742.htm
"Khu đô thị Nam Thăng Long, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",98.0,,,Nội thất cao cấp,2,3,1,3.85,0.03929,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-can-ho-chung-cu/89010817.htm
"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",75.0,Tây,2,Nội thất đầy đủ,1,2,1,1.65,0.022,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89610464.htm
"KĐT Nam Thăng Long, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",108.0,,,Hoàn thiện cơ bản,2,4,1,0.024,222.222 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/89676456.htm
"Đường Mai Chí Thọ, Phường Giang Biên, Quận Long Biên, Hà Nội",77.0,Tây Bắc,3,Nội thất đầy đủ,2,3,1,1.815,0.02357,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89665543.htm
"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",87.0,,,,2,3,1,3.654,0.042,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/88467334.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",42.0,Đông Nam,,,1,1,1,0.65,0.01548,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89677319.htm
"Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội, Phường Sài Đồng, Quận Long Biên, Hà Nội",60.0,Tây,,Hoàn thiện cơ bản,1,2,1,1.6,0.02667,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88300921.htm
"Đường Mai Chí Thọ, Phường Giang Biên, Quận Long Biên, Hà Nội",70.0,Đông Nam,10,Hoàn thiện cơ bản,2,2,1,1.55,0.02214,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89585010.htm
"289A, 289A Đường Khuất Duy Tiến, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",160.0,,,,2,3,1,4.6,0.02875,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89274069.htm
"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",96.68,Tây Bắc,48,Nội thất đầy đủ,2,3,1,2.5,0.02604,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89443475.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",42.0,Đông Nam,,Nội thất cao cấp,1,1,1,0.65,0.01548,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89677752.htm
"B15, Đường Nguyễn Cảnh Dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",89.5,Tây,15,Nội thất đầy đủ,2,3,1,2.15,0.02416,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89677825.htm
"Đường Nguyễn Chánh, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",148.0,Tây,,,2,3,1,6.22,0.04203,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89240737.htm
"Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội",116.0,Đông Nam,,Hoàn thiện cơ bản,2,3,1,3.2,0.02759,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88883953.htm
"Đường Hoàng Minh Giám, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",130.0,,,,2,3,1,6.5,0.05,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/86416004.htm
"Ngõ 85, Ngõ 85 Đường Hạ Đình, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",115.0,,,,2,3,1,2.8,0.02435,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89678371.htm
"Ngã 4, Ngã 4 Đường Cổ Linh, Phường Giang Biên, Quận Long Biên, Hà Nội",117.0,Đông Nam,18,Nội thất cao cấp,2,3,1,3.0,0.02564,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89678432.htm
"Đường Triều Khúc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",147.0,,6,Nội thất đầy đủ,6,4,1,31.8,0.21633,Căn hộ/Chung cư,Penthouse,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89678660.htm
"Đường Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",73.1,,,,2,2,1,1.82,0.02493,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89678666.htm
"ia20, Đường Phạm Văn Đồng, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",92.0,Đông Bắc,18,,2,3,1,0.0168,182.608 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88023451.htm
"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",45.0,,,Hoàn thiện cơ bản,1,2,1,1.15,0.02556,Căn hộ/Chung cư,Tập thể,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89679922.htm
"Đường Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",50.0,,,,1,2,1,1.4,0.028,Căn hộ/Chung cư,Tập thể,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89679992.htm
